TxSeq,StratTime,EndTime,TimeUse(sec)
5269008,2025-03-02T05:58:33.786664Z,2025-03-02T05:58:39.789222Z,6
5269032,2025-03-02T05:59:15.810917Z,2025-03-02T05:59:18.812704Z,3
5269047,2025-03-02T05:59:27.818958Z,2025-03-02T05:59:33.821741Z,6
5269069,2025-03-02T06:00:06.973858Z,2025-03-02T06:00:12.980605Z,6
5269127,2025-03-02T06:01:28.099326Z,2025-03-02T06:01:34.103020Z,6
5269152,2025-03-02T06:02:04.194860Z,2025-03-02T06:02:07.196913Z,3
5269167,2025-03-02T06:02:31.263889Z,2025-03-02T06:02:37.267262Z,6
5269169,2025-03-02T06:02:40.269412Z,2025-03-02T06:02:43.271671Z,3
5269183,2025-03-02T06:02:49.276211Z,2025-03-02T06:02:52.278612Z,3
5269185,2025-03-02T06:02:55.281287Z,2025-03-02T06:02:58.285792Z,3
5269197,2025-03-02T06:03:13.355717Z,2025-03-02T06:03:16.357465Z,3
5269202,2025-03-02T06:03:19.359186Z,2025-03-02T06:03:22.362388Z,3
5269210,2025-03-02T06:03:25.366714Z,2025-03-02T06:03:28.368564Z,3
5269236,2025-03-02T06:03:52.388302Z,2025-03-02T06:03:58.394398Z,6
5269238,2025-03-02T06:03:49.385170Z,2025-03-02T06:03:52.387680Z,3
5269253,2025-03-02T06:04:13.402646Z,2025-03-02T06:04:16.404857Z,3
5269254,2025-03-02T06:04:13.402479Z,2025-03-02T06:04:19.407197Z,6
5269257,2025-03-02T06:04:19.407850Z,2025-03-02T06:04:22.408999Z,3
5269260,2025-03-02T06:04:31.469865Z,2025-03-02T06:04:34.472892Z,3
5269263,2025-03-02T06:04:37.476373Z,2025-03-02T06:04:40.478030Z,3
5269267,2025-03-02T06:04:43.480892Z,2025-03-02T06:04:46.482526Z,3
5269286,2025-03-02T06:05:01.494592Z,2025-03-02T06:05:04.496373Z,3
5269289,2025-03-02T06:05:07.499684Z,2025-03-02T06:05:13.506017Z,6
5269290,2025-03-02T06:05:07.499453Z,2025-03-02T06:05:10.502604Z,3
5269294,2025-03-02T06:05:07.500733Z,2025-03-02T06:05:13.506601Z,6
5269296,2025-03-02T06:05:07.500505Z,2025-03-02T06:05:10.503255Z,3
5269301,2025-03-02T06:05:22.567960Z,2025-03-02T06:05:28.586170Z,6
5269303,2025-03-02T06:05:25.585127Z,2025-03-02T06:05:28.586939Z,3
5269316,2025-03-02T06:05:37.593060Z,2025-03-02T06:05:40.595359Z,3
5269321,2025-03-02T06:05:43.597595Z,2025-03-02T06:05:49.601350Z,6
5269322,2025-03-02T06:05:43.598413Z,2025-03-02T06:05:46.599703Z,3
5269339,2025-03-02T06:06:07.613905Z,2025-03-02T06:06:13.619205Z,6
5269343,2025-03-02T06:06:19.623222Z,2025-03-02T06:06:22.625985Z,3
5269352,2025-03-02T06:06:31.730882Z,2025-03-02T06:06:34.739312Z,3
5269357,2025-03-02T06:06:37.742096Z,2025-03-02T21:33:41.600913Z,55623
5269359,2025-03-02T06:06:37.742288Z,2025-03-02T06:06:40.743609Z,3
5269362,2025-03-02T06:06:43.746457Z,2025-03-02T06:06:46.748433Z,3
5269365,2025-03-02T06:06:43.745922Z,2025-03-02T06:06:49.751581Z,6
5269368,2025-03-02T06:06:46.749189Z,2025-03-02T06:06:49.751890Z,3
5269411,2025-03-02T06:07:59.210248Z,2025-03-02T06:08:02.216843Z,3
5269428,2025-03-02T06:08:23.292248Z,2025-03-02T06:08:29.298072Z,6
5269440,2025-03-02T06:08:41.304888Z,2025-03-02T06:08:44.306764Z,3
5269469,2025-03-02T06:09:29.606965Z,2025-03-02T06:09:32.608092Z,3
5269475,2025-03-02T06:09:32.608810Z,2025-03-02T06:09:38.614695Z,6
5269481,2025-03-02T06:09:38.613537Z,2025-03-02T06:09:44.618202Z,6
5269506,2025-03-02T06:10:17.784648Z,2025-03-02T06:10:23.789531Z,6
5269509,2025-03-02T06:10:14.781928Z,2025-03-02T06:10:17.784418Z,3
5269518,2025-03-02T06:10:29.793787Z,2025-03-02T06:10:32.795213Z,3
5269548,2025-03-02T06:11:14.931280Z,2025-03-02T06:11:20.933691Z,6
5269561,2025-03-02T06:11:26.939194Z,2025-03-02T06:11:32.943093Z,6
5269563,2025-03-02T06:11:26.938396Z,2025-03-02T06:11:32.941846Z,6
5269567,2025-03-02T06:11:32.942796Z,2025-03-02T06:11:38.948471Z,6
5269574,2025-03-02T06:11:38.948207Z,2025-03-02T06:11:44.951674Z,6
5269578,2025-03-02T06:11:51.047696Z,2025-03-02T06:11:54.052257Z,3
5269607,2025-03-02T06:12:27.159907Z,2025-03-02T06:12:33.166188Z,6
5269615,2025-03-02T06:12:45.235355Z,2025-03-02T06:12:48.241043Z,3
5269624,2025-03-02T06:12:57.245430Z,2025-03-02T06:13:03.249353Z,6
5269656,2025-03-02T06:13:39.445398Z,2025-03-02T06:13:42.461440Z,3
5269679,2025-03-02T06:14:03.482079Z,2025-03-02T06:14:09.487502Z,6
5269706,2025-03-02T06:14:51.586552Z,2025-03-02T06:14:54.587688Z,3
5269708,2025-03-02T06:14:51.586750Z,2025-03-02T06:14:57.589014Z,6
5269723,2025-03-02T06:15:15.601309Z,2025-03-02T06:15:18.602728Z,3
5269731,2025-03-02T06:15:24.709063Z,2025-03-02T06:15:27.726236Z,3
5269734,2025-03-02T06:15:33.730505Z,2025-03-02T06:15:39.733209Z,6
5269767,2025-03-02T06:16:15.857576Z,2025-03-02T06:16:21.861256Z,6
5269802,2025-03-02T06:17:12.977798Z,2025-03-02T06:17:18.982196Z,6
5269821,2025-03-02T06:17:36.993947Z,2025-03-02T06:17:39.995840Z,3
5269856,2025-03-02T06:18:34.330868Z,2025-03-02T06:18:40.339652Z,6
5269876,2025-03-02T06:19:04.356366Z,2025-03-02T06:19:07.359377Z,3
5269904,2025-03-02T06:19:52.658075Z,2025-03-02T06:19:55.660434Z,3
5269922,2025-03-02T06:20:16.674296Z,2025-03-02T06:20:22.677186Z,6
5269928,2025-03-02T06:20:28.682998Z,2025-03-02T06:20:31.684642Z,3
5269973,2025-03-02T06:21:34.727254Z,2025-03-02T06:21:37.729695Z,3
5269979,2025-03-02T06:21:43.734701Z,2025-03-02T06:21:46.736181Z,3
5269983,2025-03-02T06:22:04.865214Z,2025-03-02T06:22:07.876933Z,3
5270000,2025-03-02T06:22:13.882740Z,2025-03-02T06:22:19.886856Z,6
5270002,2025-03-02T06:22:13.882587Z,2025-03-02T06:22:16.884109Z,3
5270004,2025-03-02T06:22:13.882876Z,2025-03-02T06:22:16.884350Z,3
5270009,2025-03-02T06:22:25.892332Z,2025-03-02T06:22:31.897142Z,6
5270010,2025-03-02T06:22:25.891594Z,2025-03-02T06:22:28.894628Z,3
5270020,2025-03-02T06:22:31.897790Z,2025-03-02T06:22:37.900615Z,6
5270024,2025-03-02T06:22:49.960076Z,2025-03-02T06:22:55.962091Z,6
5270025,2025-03-02T06:22:55.962313Z,2025-03-02T06:22:58.963715Z,3
5270046,2025-03-02T06:23:26.129074Z,2025-03-02T06:23:29.140039Z,3
5270047,2025-03-02T06:23:26.129206Z,2025-03-02T06:23:29.140317Z,3
5270055,2025-03-02T06:23:38.147171Z,2025-03-02T06:23:41.147991Z,3
5270056,2025-03-02T06:23:38.146384Z,2025-03-02T06:23:44.149671Z,6
5270058,2025-03-02T06:23:38.146601Z,2025-03-02T06:23:41.147713Z,3
5270059,2025-03-02T06:23:44.150019Z,2025-03-02T06:23:47.152492Z,3
5270074,2025-03-02T06:24:02.162701Z,2025-03-02T06:24:05.164237Z,3
5270083,2025-03-02T06:24:26.237023Z,2025-03-02T06:24:29.239181Z,3
5270084,2025-03-02T06:24:26.236812Z,2025-03-02T06:24:29.238930Z,3
5270087,2025-03-02T06:24:32.241463Z,2025-03-02T06:24:35.242902Z,3
5270095,2025-03-02T06:24:50.348930Z,2025-03-02T06:24:53.352136Z,3
5270107,2025-03-02T06:25:08.426427Z,2025-03-02T06:25:11.428720Z,3
5270111,2025-03-02T06:25:08.427024Z,2025-03-02T06:25:11.429077Z,3
5270122,2025-03-02T06:25:26.439320Z,2025-03-02T06:25:29.441747Z,3
5270143,2025-03-02T06:25:59.458998Z,2025-03-02T06:26:02.460537Z,3
5270151,2025-03-02T06:26:02.460323Z,2025-03-02T06:26:05.462844Z,3
5270152,2025-03-02T06:26:08.465640Z,2025-03-02T06:26:14.469466Z,6
5270157,2025-03-02T06:26:20.553444Z,2025-03-02T06:26:23.564134Z,3
5270160,2025-03-02T06:26:20.558631Z,2025-03-02T06:26:23.564386Z,3
5270161,2025-03-02T06:26:20.562042Z,2025-03-02T06:26:23.564605Z,3
5270172,2025-03-02T06:26:38.573240Z,2025-03-02T06:26:44.577228Z,6
5270186,2025-03-02T06:26:56.585813Z,2025-03-02T06:26:59.595359Z,3
5270189,2025-03-02T06:26:56.585640Z,2025-03-02T06:26:59.595100Z,3
5270198,2025-03-02T06:27:14.660687Z,2025-03-02T06:27:17.662136Z,3
5270199,2025-03-02T06:27:20.664014Z,2025-03-02T06:27:23.666190Z,3
5270217,2025-03-02T06:27:44.681141Z,2025-03-02T06:27:50.684471Z,6
5270232,2025-03-02T06:28:08.750125Z,2025-03-02T06:28:14.753277Z,6
5270258,2025-03-02T06:28:50.876428Z,2025-03-02T06:28:53.879651Z,3
5270276,2025-03-02T06:29:02.885979Z,2025-03-02T06:29:05.888701Z,3
5270293,2025-03-02T06:29:36.086247Z,2025-03-02T06:29:42.089790Z,6
5270308,2025-03-02T06:29:51.098142Z,2025-03-02T06:29:57.101199Z,6
5270315,2025-03-02T06:30:09.109719Z,2025-03-02T06:30:15.112484Z,6
5270329,2025-03-02T06:30:27.120377Z,2025-03-02T06:30:33.124043Z,6
5270344,2025-03-02T06:31:09.283162Z,2025-03-02T06:31:15.287318Z,6
5270376,2025-03-02T06:31:45.550171Z,2025-03-02T06:31:48.552571Z,3
5270438,2025-03-02T06:33:24.873099Z,2025-03-02T06:33:27.874872Z,3
5270452,2025-03-02T06:33:33.882114Z,2025-03-02T06:33:36.884523Z,3
5270491,2025-03-02T06:34:40.256893Z,2025-03-02T06:34:43.259055Z,3
5270504,2025-03-02T06:34:58.268213Z,2025-03-02T06:35:01.270530Z,3
5270568,2025-03-02T06:36:40.672128Z,2025-03-02T06:36:43.681004Z,3
5270579,2025-03-02T06:37:10.954479Z,2025-03-02T06:37:16.959567Z,6
5270595,2025-03-02T06:37:22.965596Z,2025-03-02T06:37:25.966689Z,3
5270597,2025-03-02T06:37:22.965834Z,2025-03-02T06:37:28.968099Z,6
5270601,2025-03-02T06:37:28.969092Z,2025-03-02T06:37:31.970994Z,3
5270629,2025-03-02T06:38:14.163825Z,2025-03-02T06:38:17.165865Z,3
5270635,2025-03-02T06:38:26.247347Z,2025-03-02T06:38:29.256154Z,3
5270636,2025-03-02T06:38:26.254735Z,2025-03-02T06:38:29.257142Z,3
5270637,2025-03-02T06:38:26.252306Z,2025-03-02T06:38:29.256525Z,3
5270638,2025-03-02T06:38:26.249811Z,2025-03-02T06:38:29.256721Z,3
5270640,2025-03-02T06:38:35.313840Z,2025-03-02T06:38:41.321200Z,6
5270645,2025-03-02T06:38:38.319160Z,2025-03-02T06:38:41.320591Z,3
5270661,2025-03-02T06:39:11.511365Z,2025-03-02T06:39:14.513145Z,3
5270663,2025-03-02T06:39:08.509960Z,2025-03-02T06:39:11.511582Z,3
5270666,2025-03-02T06:39:14.513468Z,2025-03-02T06:39:20.517200Z,6
5270672,2025-03-02T06:39:20.517413Z,2025-03-02T06:39:26.521329Z,6
5270673,2025-03-02T06:39:20.517607Z,2025-03-02T06:39:23.519280Z,3
5270696,2025-03-02T06:39:50.536175Z,2025-03-02T06:39:56.538780Z,6
5270710,2025-03-02T06:40:29.796978Z,2025-03-02T06:40:32.800096Z,3
5270713,2025-03-02T06:40:26.794795Z,2025-03-02T06:40:29.796812Z,3
5270718,2025-03-02T06:40:32.800519Z,2025-03-02T06:40:35.802037Z,3
5270735,2025-03-02T06:41:08.917119Z,2025-03-02T06:41:11.919533Z,3
5270742,2025-03-02T06:41:20.925222Z,2025-03-02T06:41:26.927110Z,6
5270773,2025-03-02T06:42:09.201947Z,2025-03-02T06:42:12.203911Z,3
5270778,2025-03-02T06:42:21.277107Z,2025-03-02T06:42:21.285732Z,0
5270791,2025-03-02T06:42:33.294220Z,2025-03-02T06:42:36.295951Z,3
5270792,2025-03-02T06:42:33.294905Z,2025-03-02T06:42:36.296378Z,3
5270793,2025-03-02T06:42:33.294386Z,2025-03-02T06:42:36.296187Z,3
5270796,2025-03-02T06:42:45.302360Z,2025-03-02T06:42:48.303983Z,3
5270803,2025-03-02T06:42:51.306614Z,2025-03-02T06:42:57.310513Z,6
5270825,2025-03-02T06:43:21.383578Z,2025-03-02T06:43:24.385170Z,3
5270834,2025-03-02T06:43:27.389685Z,2025-03-02T06:43:30.391336Z,3
5270840,2025-03-02T06:43:33.395286Z,2025-03-02T06:43:36.397329Z,3
5270848,2025-03-02T06:43:39.400493Z,2025-03-02T06:43:45.405636Z,6
5270861,2025-03-02T06:43:57.484053Z,2025-03-02T06:44:03.487691Z,6
5270917,2025-03-02T06:45:21.798743Z,2025-03-02T06:45:27.801139Z,6
5270944,2025-03-02T06:46:09.892169Z,2025-03-02T06:46:15.897288Z,6
5270946,2025-03-02T06:46:09.891567Z,2025-03-02T06:46:12.893361Z,3
5270949,2025-03-02T06:46:09.890587Z,2025-03-02T12:24:47.428727Z,20317
5271017,2025-03-02T06:47:58.377779Z,2025-03-02T06:48:04.380984Z,6
5271022,2025-03-02T06:48:10.462172Z,2025-03-02T06:48:16.474919Z,6
5271027,2025-03-02T06:48:28.532593Z,2025-03-02T06:48:31.534113Z,3
5271037,2025-03-02T06:48:49.654630Z,2025-03-02T06:48:52.671259Z,3
5271043,2025-03-02T06:48:49.653457Z,2025-03-02T06:48:55.673611Z,6
5271083,2025-03-02T06:49:52.947610Z,2025-03-02T06:49:58.956036Z,6
5271094,2025-03-02T06:50:04.959506Z,2025-03-02T06:50:10.963709Z,6
5271119,2025-03-02T06:50:41.056450Z,2025-03-02T06:50:44.058319Z,3
5271139,2025-03-02T06:51:17.133142Z,2025-03-02T06:51:20.134987Z,3
5271148,2025-03-02T06:51:29.141874Z,2025-03-02T06:51:35.146078Z,6
5271218,2025-03-02T06:53:11.614822Z,2025-03-02T06:53:17.617367Z,6
5271221,2025-03-02T06:53:08.611231Z,2025-03-02T06:53:11.613699Z,3
5271249,2025-03-02T06:54:02.941206Z,2025-03-02T06:54:05.943153Z,3
5271254,2025-03-02T06:54:08.945495Z,2025-03-02T06:54:11.947090Z,3
5271255,2025-03-02T06:54:08.945659Z,2025-03-02T06:54:11.947323Z,3
5271259,2025-03-02T06:54:14.950389Z,2025-03-02T06:54:17.951993Z,3
5271267,2025-03-02T06:54:20.955088Z,2025-03-02T06:54:23.956999Z,3
5271281,2025-03-02T06:54:57.253059Z,2025-03-02T06:55:03.257246Z,6
5271308,2025-03-02T06:55:27.364048Z,2025-03-02T06:55:30.369697Z,3
5271322,2025-03-02T06:55:51.381335Z,2025-03-02T06:55:54.383718Z,3
5271383,2025-03-02T06:57:33.609398Z,2025-03-02T06:57:36.613468Z,3
5271399,2025-03-02T06:57:51.675517Z,2025-03-02T06:57:57.678684Z,6
5271401,2025-03-02T06:58:06.682721Z,2025-03-02T06:58:09.685209Z,3
5271409,2025-03-02T06:58:09.686112Z,2025-03-02T06:58:12.688225Z,3
5271433,2025-03-02T06:58:45.709085Z,2025-03-02T06:58:48.709734Z,3
5271441,2025-03-02T06:58:51.712124Z,2025-03-02T06:58:57.715350Z,6
5271443,2025-03-02T06:59:00.717551Z,2025-03-02T06:59:06.721074Z,6
5271453,2025-03-02T06:59:18.790288Z,2025-03-02T06:59:21.800100Z,3
5271473,2025-03-02T06:59:45.890164Z,2025-03-02T06:59:48.892331Z,3
5271478,2025-03-02T06:59:57.897851Z,2025-03-02T07:00:03.901651Z,6
5271503,2025-03-02T07:00:40.029018Z,2025-03-02T07:00:43.030159Z,3
5271513,2025-03-02T07:00:52.034775Z,2025-03-02T07:00:55.037142Z,3
5271521,2025-03-02T07:01:04.042833Z,2025-03-02T07:01:10.046852Z,6
5271523,2025-03-02T07:01:04.043021Z,2025-03-02T07:01:10.047152Z,6
5271542,2025-03-02T07:01:34.062750Z,2025-03-02T07:01:40.065819Z,6
5271564,2025-03-02T07:01:52.073686Z,2025-03-02T07:01:55.076626Z,3
5271565,2025-03-02T07:01:58.078065Z,2025-03-02T07:02:01.080796Z,3
5271581,2025-03-02T07:02:25.154890Z,2025-03-02T07:02:28.156042Z,3
5271589,2025-03-02T07:02:34.160736Z,2025-03-02T07:02:37.162261Z,3
5271601,2025-03-02T07:02:52.170884Z,2025-03-02T07:02:55.173860Z,3
5271636,2025-03-02T07:03:46.488153Z,2025-03-02T07:03:49.490069Z,3
5271642,2025-03-02T07:04:07.568128Z,2025-03-02T07:04:10.569379Z,3
5271665,2025-03-02T07:04:46.648385Z,2025-03-02T07:04:49.650158Z,3
5271671,2025-03-02T07:05:07.902817Z,2025-03-02T07:05:10.916469Z,3
5271689,2025-03-02T07:05:59.301087Z,2025-03-02T07:06:05.305593Z,6
5271693,2025-03-02T07:05:59.301244Z,2025-03-02T07:06:02.303018Z,3
5271715,2025-03-02T07:06:11.311464Z,2025-03-02T07:06:17.316234Z,6
5271723,2025-03-02T07:06:29.326335Z,2025-03-02T07:06:35.329480Z,6
5271731,2025-03-02T07:06:41.334829Z,2025-03-02T07:06:44.336616Z,3
5271750,2025-03-02T07:07:05.349175Z,2025-03-02T07:07:11.352340Z,6
5271758,2025-03-02T07:07:11.351952Z,2025-03-02T07:07:14.354069Z,3
5271771,2025-03-02T07:07:41.498012Z,2025-03-02T07:07:47.504719Z,6
5271779,2025-03-02T07:07:47.504881Z,2025-03-02T07:07:50.506486Z,3
5271805,2025-03-02T07:08:20.698388Z,2025-03-02T07:08:23.700298Z,3
5271833,2025-03-02T07:09:02.964038Z,2025-03-02T07:09:05.969404Z,3
5271840,2025-03-02T07:09:08.976126Z,2025-03-02T07:09:11.982970Z,3
5271842,2025-03-02T07:09:21.065672Z,2025-03-02T07:09:24.067566Z,3
5271853,2025-03-02T07:09:39.201270Z,2025-03-02T07:09:42.203482Z,3
5271863,2025-03-02T07:09:45.206555Z,2025-03-02T07:09:51.210712Z,6
5271867,2025-03-02T07:09:51.209781Z,2025-03-02T07:09:54.212114Z,3
5271872,2025-03-02T07:09:57.215238Z,2025-03-02T07:10:00.217143Z,3
5271883,2025-03-02T07:10:09.224233Z,2025-03-02T07:10:12.227417Z,3
5271885,2025-03-02T07:10:09.225215Z,2025-03-02T07:10:12.227682Z,3
5271888,2025-03-02T07:10:15.229484Z,2025-03-02T07:10:21.232823Z,6
5271891,2025-03-02T07:10:27.236227Z,2025-03-02T07:10:30.237814Z,3
5271892,2025-03-02T07:10:27.236412Z,2025-03-02T07:10:30.238175Z,3
5271899,2025-03-02T07:10:39.245645Z,2025-03-02T07:10:42.246707Z,3
5271905,2025-03-02T07:10:54.252918Z,2025-03-02T07:11:00.255960Z,6
5271914,2025-03-02T07:11:03.259005Z,2025-03-02T07:11:06.260132Z,3
5271923,2025-03-02T07:11:24.319457Z,2025-03-02T07:11:27.321051Z,3
5271930,2025-03-02T07:11:27.321634Z,2025-03-02T07:11:30.323672Z,3
5271941,2025-03-02T07:11:39.329972Z,2025-03-02T07:11:42.332582Z,3
5271956,2025-03-02T07:11:51.342326Z,2025-03-02T07:11:54.344424Z,3
5271984,2025-03-02T07:12:33.582692Z,2025-03-02T07:12:39.586621Z,6
5271991,2025-03-02T07:12:45.590920Z,2025-03-02T07:12:48.593410Z,3
5271993,2025-03-02T07:12:45.590738Z,2025-03-02T07:12:48.593182Z,3
5272002,2025-03-02T07:12:57.598354Z,2025-03-02T07:13:03.602138Z,6
5272008,2025-03-02T07:13:09.606907Z,2025-03-02T07:13:12.607946Z,3
5272010,2025-03-02T07:13:09.607124Z,2025-03-02T07:13:12.608172Z,3
5272016,2025-03-02T07:13:15.611213Z,2025-03-02T07:13:18.614089Z,3
5272024,2025-03-02T07:13:27.619626Z,2025-03-02T07:13:30.622447Z,3
5272036,2025-03-02T07:13:39.627595Z,2025-03-02T07:13:45.631111Z,6
5272041,2025-03-02T07:13:51.634100Z,2025-03-02T07:13:57.637930Z,6
5272042,2025-03-02T07:13:51.634915Z,2025-03-02T07:13:54.635743Z,3
5272045,2025-03-02T07:14:03.641877Z,2025-03-02T07:14:06.643248Z,3
5272070,2025-03-02T07:14:36.848873Z,2025-03-02T07:14:39.853086Z,3
5272090,2025-03-02T07:14:57.865912Z,2025-03-02T07:15:00.868504Z,3
5272107,2025-03-02T07:15:37.059843Z,2025-03-02T07:15:40.069865Z,3
5272116,2025-03-02T07:15:40.070210Z,2025-03-02T07:15:46.074561Z,6
5272117,2025-03-02T07:15:43.072952Z,2025-03-02T07:15:46.074822Z,3
5272123,2025-03-02T07:15:55.081402Z,2025-03-02T07:15:58.082819Z,3
5272164,2025-03-02T07:16:58.339129Z,2025-03-02T07:17:04.342134Z,6
5272165,2025-03-02T07:16:58.338434Z,2025-03-02T07:17:01.340105Z,3
5272170,2025-03-02T07:17:04.342488Z,2025-03-02T07:17:07.344936Z,3
5272196,2025-03-02T07:17:49.516511Z,2025-03-02T07:17:55.521256Z,6
5272301,2025-03-02T07:20:23.273718Z,2025-03-02T07:20:26.275222Z,3
5272314,2025-03-02T07:20:41.287499Z,2025-03-02T07:20:44.289089Z,3
5272408,2025-03-02T07:23:20.959150Z,2025-03-02T07:23:23.973834Z,3
5272433,2025-03-02T07:23:54.083120Z,2025-03-02T07:23:57.092795Z,3
5272471,2025-03-02T07:25:09.331297Z,2025-03-02T07:25:15.349261Z,6
5272472,2025-03-02T07:25:09.342241Z,2025-03-02T07:25:15.350276Z,6
5272493,2025-03-02T07:25:33.408377Z,2025-03-02T07:25:36.411366Z,3
5272494,2025-03-02T07:25:33.409477Z,2025-03-02T07:25:36.411084Z,3
5272506,2025-03-02T07:26:03.556873Z,2025-03-02T07:26:06.558045Z,3
5272511,2025-03-02T07:26:09.559711Z,2025-03-02T07:26:12.561887Z,3
5272524,2025-03-02T07:26:15.563847Z,2025-03-02T07:26:18.564872Z,3
5272542,2025-03-02T07:26:51.798532Z,2025-03-02T07:26:54.800693Z,3
5272546,2025-03-02T07:26:57.804056Z,2025-03-02T07:27:00.805688Z,3
5272565,2025-03-02T07:27:21.992183Z,2025-03-02T07:27:24.995491Z,3
5272569,2025-03-02T07:27:34.072561Z,2025-03-02T07:27:40.076756Z,6
5272577,2025-03-02T07:27:40.076981Z,2025-03-02T07:27:43.078499Z,3
5272683,2025-03-02T07:30:31.635113Z,2025-03-02T07:30:37.637432Z,6
5272691,2025-03-02T07:30:43.693369Z,2025-03-02T07:30:46.697753Z,3
5272767,2025-03-02T07:32:47.112147Z,2025-03-02T07:32:53.114841Z,6
5272770,2025-03-02T07:32:53.114583Z,2025-03-02T07:32:56.115880Z,3
5272784,2025-03-02T07:33:14.258062Z,2025-03-02T07:33:17.263347Z,3
5272819,2025-03-02T07:34:14.502355Z,2025-03-02T07:34:20.506029Z,6
5272832,2025-03-02T07:34:29.512657Z,2025-03-02T07:34:32.515071Z,3
5272836,2025-03-02T07:34:35.517783Z,2025-03-02T07:34:41.521700Z,6
5272859,2025-03-02T07:35:11.656437Z,2025-03-02T07:35:14.658658Z,3
5272893,2025-03-02T07:36:05.781776Z,2025-03-02T07:36:11.793135Z,6
5272915,2025-03-02T07:36:35.874916Z,2025-03-02T07:36:41.878078Z,6
5273021,2025-03-02T07:39:36.522206Z,2025-03-02T07:39:39.524060Z,3
5273038,2025-03-02T07:40:00.609527Z,2025-03-02T20:39:49.887023Z,46789
5273043,2025-03-02T07:40:06.620152Z,2025-03-02T07:40:09.622050Z,3
5273067,2025-03-02T07:40:36.691976Z,2025-03-02T07:40:39.693805Z,3
5273077,2025-03-02T07:40:51.782121Z,2025-03-02T07:40:54.782851Z,3
5273084,2025-03-02T07:41:03.788512Z,2025-03-02T07:41:06.789760Z,3
5273088,2025-03-02T07:41:18.796003Z,2025-03-02T07:41:24.798355Z,6
5273091,2025-03-02T07:41:15.793805Z,2025-03-02T07:41:18.794984Z,3
5273136,2025-03-02T07:42:28.186428Z,2025-03-02T07:42:31.188283Z,3
5273145,2025-03-02T07:42:55.358666Z,2025-03-02T07:42:58.359634Z,3
5273156,2025-03-02T07:43:13.548126Z,2025-03-02T07:43:19.553384Z,6
5273160,2025-03-02T07:43:19.553138Z,2025-03-02T07:43:22.555814Z,3
5273162,2025-03-02T07:43:16.551698Z,2025-03-02T07:43:22.555505Z,6
5273183,2025-03-02T07:43:46.569211Z,2025-03-02T07:43:49.572650Z,3
5273209,2025-03-02T07:44:34.753980Z,2025-03-02T07:44:37.755632Z,3
5273213,2025-03-02T07:44:40.757875Z,2025-03-02T07:44:43.759887Z,3
5273221,2025-03-02T07:44:52.765138Z,2025-03-02T07:44:55.765621Z,3
5273266,2025-03-02T07:46:14.165893Z,2025-03-02T07:46:20.169085Z,6
5273283,2025-03-02T07:46:32.265862Z,2025-03-02T07:46:38.267692Z,6
5273315,2025-03-02T07:47:32.466417Z,2025-03-02T07:47:38.469681Z,6
5273320,2025-03-02T07:47:35.468286Z,2025-03-02T07:47:38.469926Z,3
5273347,2025-03-02T07:48:17.706461Z,2025-03-02T07:48:23.709567Z,6
5273356,2025-03-02T07:48:35.716658Z,2025-03-02T07:48:38.719345Z,3
5273370,2025-03-02T07:49:11.921980Z,2025-03-02T07:49:17.926131Z,6
5273456,2025-03-02T07:51:09.300759Z,2025-03-02T07:51:12.303776Z,3
5273469,2025-03-02T07:51:24.313398Z,2025-03-02T07:51:27.314850Z,3
5273474,2025-03-02T07:51:30.316964Z,2025-03-02T07:51:33.318863Z,3
5273496,2025-03-02T07:52:06.483291Z,2025-03-02T07:52:12.489012Z,6
5273499,2025-03-02T07:52:09.485307Z,2025-03-02T07:52:12.489231Z,3
5273510,2025-03-02T07:52:30.757762Z,2025-03-02T07:52:36.761922Z,6
5273534,2025-03-02T07:52:54.773388Z,2025-03-02T07:52:57.775755Z,3
5273574,2025-03-02T07:54:01.113496Z,2025-03-02T07:54:07.117578Z,6
5273579,2025-03-02T07:54:10.120041Z,2025-03-02T07:54:13.121526Z,3
5273581,2025-03-02T07:54:10.119878Z,2025-03-02T07:54:13.121298Z,3
5273597,2025-03-02T07:54:28.137978Z,2025-03-02T07:54:31.141205Z,3
5273603,2025-03-02T07:54:34.144264Z,2025-03-02T07:54:37.146577Z,3
5273605,2025-03-02T07:54:37.146258Z,2025-03-02T07:54:40.149046Z,3
5273607,2025-03-02T07:54:34.143750Z,2025-03-02T07:54:37.145681Z,3
5273612,2025-03-02T07:54:52.218115Z,2025-03-02T07:54:55.219825Z,3
5273615,2025-03-02T07:54:58.222669Z,2025-03-02T07:55:01.224378Z,3
5273629,2025-03-02T07:55:31.525832Z,2025-03-02T07:55:34.538131Z,3
5273653,2025-03-02T07:56:04.556350Z,2025-03-02T07:56:10.560443Z,6
5273654,2025-03-02T07:56:04.556161Z,2025-03-02T07:56:07.558254Z,3
5273655,2025-03-02T07:56:04.556560Z,2025-03-02T07:56:07.558537Z,3
5273664,2025-03-02T07:56:22.569277Z,2025-03-02T07:56:25.571260Z,3
5273669,2025-03-02T07:56:34.648836Z,2025-03-02T07:56:37.651321Z,3
5273687,2025-03-02T07:56:52.736556Z,2025-03-02T07:56:55.738550Z,3
5273695,2025-03-02T07:57:04.744826Z,2025-03-02T07:57:07.745991Z,3
5273706,2025-03-02T07:57:13.812674Z,2025-03-02T07:57:16.825247Z,3
