Timestamp,ScratchPad(us),ScratchPadRate,Loading(us),LoadingRate,PadMix(us),PadMixRate,Hit(us),HitRate
2025-03-02T02:27:30.948456Z,15077782,11.30,15077782,11.30,900357112,709.91,172,0.00
2025-03-02T02:27:35.989283Z,15077859,15.28,15077859,15.28,900361587,887.75,172,0.00
2025-03-02T02:27:41.054763Z,15077917,11.45,15077917,11.45,900364926,659.17,172,0.00
2025-03-02T02:27:46.178706Z,15077983,12.88,15077983,12.88,900368684,733.42,172,0.00
2025-03-02T02:27:51.189089Z,15078050,13.37,15078050,13.37,900372524,766.41,172,0.00
2025-03-02T02:27:56.279525Z,15078138,17.29,15078138,17.29,900377772,1030.95,172,0.00
2025-03-02T02:28:01.281828Z,15078244,21.19,15078244,21.19,900384066,1258.22,172,0.00
2025-03-02T02:28:06.293237Z,15078411,33.32,15078411,33.32,900394038,1989.86,172,0.00
2025-03-02T02:28:11.295904Z,15078564,30.58,15078564,30.58,900403124,1816.23,172,0.00
2025-03-02T02:28:16.304002Z,15078696,26.36,15078696,26.36,900411014,1575.45,172,0.00
2025-03-02T02:28:21.311061Z,15078787,18.17,15078787,18.17,900416066,1008.98,172,0.00
2025-03-02T02:28:26.318541Z,15078956,33.75,15078956,33.75,900426122,2008.20,172,0.00
2025-03-02T02:28:31.323556Z,15079044,17.58,15079044,17.58,900431422,1058.94,172,0.00
2025-03-02T02:28:36.329381Z,15079172,25.57,15079172,25.57,900438816,1477.08,172,0.00
2025-03-02T02:28:41.433847Z,15079244,14.11,15079244,14.11,900443296,877.66,172,0.00
2025-03-02T02:28:46.486127Z,15079319,14.84,15079319,14.84,900447422,816.66,172,0.00
2025-03-02T02:28:51.496635Z,15079392,14.57,15079392,14.57,900451506,815.09,172,0.00
2025-03-02T02:28:56.614263Z,15079471,15.44,15079471,15.44,900456178,912.92,172,0.00
2025-03-02T02:29:01.673286Z,15079554,16.41,15079554,16.41,900460909,935.16,172,0.00
2025-03-02T02:29:06.675151Z,15079662,21.59,15079662,21.59,900467565,1330.70,172,0.00
2025-03-02T02:29:11.680593Z,15079740,15.58,15079740,15.58,900472095,905.01,172,0.00
2025-03-02T02:29:16.938400Z,15079830,17.12,15079830,17.12,900477407,1010.31,172,0.00
2025-03-02T02:29:21.940956Z,15079911,16.19,15079911,16.19,900482335,985.10,172,0.00
2025-03-02T02:29:26.964467Z,15080020,21.70,15080020,21.70,900488781,1283.17,172,0.00
2025-03-02T02:29:32.087480Z,15080098,15.23,15080098,15.23,900493197,861.99,172,0.00
2025-03-02T02:29:37.224121Z,15080167,13.43,15080167,13.43,900497421,822.33,172,0.00
2025-03-02T02:29:42.289458Z,15080246,15.60,15080246,15.60,900502093,922.35,172,0.00
2025-03-02T02:29:47.387367Z,15080316,13.73,15080316,13.73,900506061,778.36,172,0.00
2025-03-02T02:29:52.404148Z,15080377,12.16,15080377,12.16,900509739,733.14,172,0.00
2025-03-02T02:29:57.596886Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:02.609709Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:07.612260Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:12.613436Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:17.632383Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:22.639867Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:27.681387Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:32.696539Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:37.720895Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:42.750469Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:47.753480Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:52.760770Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:30:57.773124Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:02.775248Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:07.777149Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:12.782372Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:17.784804Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:22.788023Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:27.788558Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:32.789790Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:37.793036Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:42.803788Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:47.873596Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:52.893858Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:31:57.902154Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:02.908043Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:07.919379Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:12.920689Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:17.925508Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:22.957787Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:27.961620Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:32.963073Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:37.971731Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:42.974290Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:47.977259Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:52.984212Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:32:58.000742Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:03.003911Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:08.005170Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:13.007636Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:18.020775Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:23.027270Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:28.032365Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:33.060276Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:38.062458Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:43.118729Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:48.119466Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:53.121425Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:33:58.139372Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:03.147383Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:08.153834Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:13.161676Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:18.162367Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:23.163458Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:28.164870Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:33.167371Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:38.461460Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:43.526991Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:48.551809Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:53.571481Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:34:58.572588Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:03.591816Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:08.593369Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:13.630088Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:18.634040Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:23.635494Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:28.724405Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:33.726192Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:38.790966Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:43.854929Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:48.866372Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:53.868329Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:35:58.873476Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:03.909502Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:08.917082Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:13.919472Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:18.935575Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:23.936418Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:28.938635Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:33.941688Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:38.974459Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:43.984547Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:48.988429Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:53.991055Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:36:58.991343Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:03.992367Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:09.085714Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:14.091337Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:19.093428Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:24.105543Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:29.120482Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:34.128526Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:39.147253Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:44.156346Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:49.158844Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:54.159330Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:37:59.165620Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:04.170598Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:09.177841Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:14.179372Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:19.181389Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:24.185449Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:29.190965Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:34.194362Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:39.266126Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:44.277393Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:49.280154Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:54.290921Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:38:59.300627Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:04.301905Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:09.308442Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:14.350518Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:19.362013Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:24.367046Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:29.368170Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:34.401805Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:39.407017Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:44.408975Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:49.429711Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:54.439730Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:39:59.440270Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:40:04.495428Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:40:09.501578Z,15080377,0.00,15080377,0.00,900509739,0.00,172,0.00
2025-03-02T02:40:14.665260Z,15080384,1.36,15080384,1.36,900510123,74.37,172,0.00
2025-03-02T02:40:19.788990Z,15080462,15.22,15080462,15.22,900514683,889.98,172,0.00
2025-03-02T02:40:24.800416Z,15080543,16.16,15080543,16.16,900519739,1008.89,172,0.00
2025-03-02T02:40:29.813992Z,15080608,12.96,15080608,12.96,900523631,776.29,172,0.00
2025-03-02T02:40:34.869770Z,15080685,15.23,15080685,15.23,900528303,924.09,172,0.00
2025-03-02T02:40:39.989828Z,15080747,12.11,15080747,12.11,900532015,724.99,172,0.00
2025-03-02T02:40:45.093769Z,15080797,9.80,15080797,9.80,900535023,589.35,172,0.00
2025-03-02T02:40:50.657247Z,15080866,12.40,15080866,12.40,900539235,757.08,172,0.00
2025-03-02T02:40:55.699597Z,15080944,15.47,15080944,15.47,900543767,898.79,172,0.00
2025-03-02T02:41:00.736482Z,15081015,14.10,15081015,14.10,900547945,829.48,172,0.00
2025-03-02T02:41:05.737960Z,15081100,16.99,15081100,16.99,900552986,1007.90,172,0.00
2025-03-02T02:41:10.759709Z,15081208,21.51,15081208,21.51,900559518,1300.74,172,0.00
2025-03-02T02:41:16.215458Z,15081284,13.93,15081284,13.93,900564062,832.88,172,0.00
2025-03-02T02:41:21.349002Z,15081332,9.35,15081332,9.35,900566813,535.89,172,0.00
2025-03-02T02:41:26.707206Z,15081384,9.70,15081384,9.70,900569949,585.27,172,0.00
2025-03-02T02:41:31.778630Z,15081444,11.83,15081444,11.83,900573469,694.09,172,0.00
2025-03-02T02:41:36.791087Z,15081528,16.76,15081528,16.76,900578373,978.36,172,0.00
2025-03-02T02:41:42.243491Z,15081604,13.94,15081604,13.94,900582707,794.88,172,0.00
2025-03-02T02:41:47.248985Z,15081665,12.19,15081665,12.19,900586355,728.80,172,0.00
2025-03-02T02:41:52.254406Z,15081771,21.18,15081771,21.18,900592781,1283.81,172,0.00
2025-03-02T02:41:57.292215Z,15081880,21.64,15081880,21.64,900599276,1289.25,172,0.00
2025-03-02T02:42:02.293918Z,15082001,24.19,15082001,24.19,900606340,1412.32,172,0.00
2025-03-02T02:42:07.323827Z,15082158,31.21,15082158,31.21,900615468,1814.74,172,0.00
2025-03-02T02:42:12.331847Z,15082280,24.36,15082280,24.36,900622799,1463.85,172,0.00
2025-03-02T02:42:17.349486Z,15082399,23.72,15082399,23.72,900629775,1390.30,172,0.00
2025-03-02T02:42:22.508105Z,15082494,18.42,15082494,18.42,900635087,1029.73,172,0.00
2025-03-02T02:42:27.543993Z,15082562,13.50,15082562,13.50,900638991,775.24,172,0.00
2025-03-02T02:42:32.547759Z,15082710,29.58,15082710,29.58,900647561,1712.71,172,0.00
2025-03-02T02:42:37.677773Z,15082835,24.37,15082835,24.37,900654855,1421.83,172,0.00
2025-03-02T02:42:42.719452Z,15082914,15.67,15082914,15.67,900659513,923.90,172,0.00
2025-03-02T02:42:47.743648Z,15083017,20.50,15083017,20.50,900665573,1206.16,172,0.00
2025-03-02T02:42:52.756945Z,15083151,26.73,15083151,26.73,900673636,1608.32,172,0.00
2025-03-02T02:42:57.789760Z,15083247,19.07,15083247,19.07,900679327,1130.78,172,0.00
2025-03-02T02:43:03.139450Z,15083350,19.25,15083350,19.25,900685727,1196.33,172,0.00
2025-03-02T02:43:08.143159Z,15083434,16.79,15083434,16.79,900690783,1010.45,172,0.00
2025-03-02T02:43:13.145163Z,15083598,32.79,15083598,32.79,900700762,1995.00,172,0.00
2025-03-02T02:43:18.149180Z,15083727,25.78,15083727,25.78,900708557,1557.75,172,0.00
2025-03-02T02:43:23.168567Z,15083836,21.72,15083836,21.72,900715073,1298.17,172,0.00
2025-03-02T02:43:28.274064Z,15083975,27.23,15083975,27.23,900722992,1551.07,172,0.00
2025-03-02T02:43:33.291396Z,15084065,17.94,15084065,17.94,900728297,1057.33,172,0.00
2025-03-02T02:43:38.389381Z,15084143,15.30,15084143,15.30,900733085,939.19,172,0.00
2025-03-02T02:43:43.580220Z,15084212,13.29,15084212,13.29,900736965,747.47,172,0.00
2025-03-02T02:43:48.581784Z,15084285,14.60,15084285,14.60,900741234,853.53,172,0.00
2025-03-02T02:43:53.694498Z,15084387,19.95,15084387,19.95,900747378,1201.71,172,0.00
2025-03-02T02:43:58.709110Z,15084485,19.54,15084485,19.54,900753010,1123.12,172,0.00
2025-03-02T02:44:03.752459Z,15084591,21.02,15084591,21.02,900759444,1275.74,172,0.00
2025-03-02T02:44:09.220365Z,15084678,15.91,15084678,15.91,900764436,912.96,172,0.00
2025-03-02T02:44:14.247806Z,15084775,19.29,15084775,19.29,900770015,1109.71,172,0.00
2025-03-02T02:44:19.303255Z,15084881,20.97,15084881,20.97,900776339,1250.93,172,0.00
2025-03-02T02:44:24.306037Z,15085000,23.79,15085000,23.79,900783249,1381.23,172,0.00
2025-03-02T02:44:29.306971Z,15085119,23.80,15085119,23.80,900790341,1418.14,172,0.00
2025-03-02T02:44:34.341073Z,15085264,28.80,15085264,28.80,900798770,1674.38,172,0.00
2025-03-02T02:44:40.190233Z,15085365,17.27,15085365,17.27,900804658,1006.64,172,0.00
2025-03-02T02:44:45.396076Z,15085446,15.56,15085446,15.56,900809556,940.87,172,0.00
2025-03-02T02:44:50.410417Z,15085515,13.76,15085515,13.76,900813652,816.86,172,0.00
2025-03-02T02:44:55.468069Z,15085617,20.17,15085617,20.17,900819220,1100.91,172,0.00
2025-03-02T02:45:00.473949Z,15085684,13.38,15085684,13.38,900823124,779.88,172,0.00
2025-03-02T02:45:05.481403Z,15085786,20.37,15085786,20.37,900829332,1239.75,172,0.00
2025-03-02T02:45:10.536212Z,15085863,15.23,15085863,15.23,900833992,921.89,172,0.00
2025-03-02T02:45:15.558158Z,15085997,26.68,15085997,26.68,900842230,1640.40,172,0.00
2025-03-02T02:45:20.569383Z,15086068,14.17,15086068,14.17,900846518,855.68,172,0.00
2025-03-02T02:45:25.577474Z,15086171,20.57,15086171,20.57,900852578,1210.04,172,0.00
2025-03-02T02:45:30.603426Z,15086283,22.28,15086283,22.28,900858850,1247.92,172,0.00
2025-03-02T02:45:35.659749Z,15086374,18.00,15086374,18.00,900864082,1034.74,172,0.00
2025-03-02T02:45:40.679624Z,15086449,14.94,15086449,14.94,900868614,902.81,172,0.00
2025-03-02T02:45:45.760159Z,15086505,11.02,15086505,11.02,900871991,664.69,172,0.00
2025-03-02T02:45:50.860462Z,15086570,12.74,15086570,12.74,900876075,800.74,172,0.00
2025-03-02T02:45:56.018550Z,15086654,16.29,15086654,16.29,900881200,993.59,172,0.00
2025-03-02T02:46:01.036319Z,15086738,16.74,15086738,16.74,900886442,1044.69,172,0.00
2025-03-02T02:46:06.037610Z,15086887,29.79,15086887,29.79,900895149,1740.95,172,0.00
2025-03-02T02:46:11.069827Z,15087001,22.65,15087001,22.65,900901978,1357.06,172,0.00
2025-03-02T02:46:16.104606Z,15087143,28.20,15087143,28.20,900910318,1656.48,172,0.00
2025-03-02T02:46:21.397979Z,15087217,13.98,15087217,13.98,900914734,834.25,172,0.00
2025-03-02T02:46:26.438205Z,15087326,21.63,15087326,21.63,900921326,1307.88,172,0.00
2025-03-02T02:46:31.455168Z,15087403,15.35,15087403,15.35,900925870,905.73,172,0.00
2025-03-02T02:46:36.503347Z,15087526,24.37,15087526,24.37,900933294,1470.63,172,0.00
2025-03-02T02:46:41.934169Z,15087614,16.20,15087614,16.20,900938376,935.77,172,0.00
2025-03-02T02:46:47.043830Z,15087680,12.92,15087680,12.92,900942226,753.47,172,0.00
2025-03-02T02:46:52.127454Z,15087765,16.72,15087765,16.72,900947398,1017.38,172,0.00
2025-03-02T02:46:57.206162Z,15087815,9.85,15087815,9.85,900950108,533.60,172,0.00
2025-03-02T02:47:02.213493Z,15087937,24.36,15087937,24.36,900957560,1488.22,172,0.00
2025-03-02T02:47:07.218891Z,15088049,22.38,15088049,22.38,900963932,1273.03,172,0.00
2025-03-02T02:47:12.223354Z,15088178,25.78,15088178,25.78,900971728,1557.81,172,0.00
2025-03-02T02:47:17.339546Z,15088322,28.15,15088322,28.15,900980048,1626.21,172,0.00
2025-03-02T02:47:22.383836Z,15088378,11.10,15088378,11.10,900983211,627.05,172,0.00
2025-03-02T02:47:27.475564Z,15088471,18.26,15088471,18.26,900988593,1057.01,172,0.00
2025-03-02T02:47:32.486558Z,15088527,11.18,15088527,11.18,900992049,689.68,172,0.00
2025-03-02T02:47:37.845520Z,15088594,12.50,15088594,12.50,900996197,774.03,172,0.00
2025-03-02T02:47:42.969424Z,15088685,17.76,15088685,17.76,901001433,1021.88,172,0.00
2025-03-02T02:47:48.375736Z,15088754,12.76,15088754,12.76,901005645,779.09,172,0.00
2025-03-02T02:47:53.450751Z,15088838,16.55,15088838,16.55,901010633,982.85,172,0.00
2025-03-02T02:47:58.454677Z,15088921,16.59,15088921,16.59,901015613,995.22,172,0.00
2025-03-02T02:48:03.473238Z,15089021,19.93,15089021,19.93,901021323,1137.78,172,0.00
2025-03-02T02:48:08.480750Z,15089144,24.56,15089144,24.56,901028617,1456.61,172,0.00
2025-03-02T02:48:13.491308Z,15089249,20.96,15089249,20.96,901034825,1238.98,172,0.00
2025-03-02T02:48:18.655925Z,15089353,20.14,15089353,20.14,901041044,1204.16,172,0.00
2025-03-02T02:48:23.664190Z,15089408,10.98,15089408,10.98,901044254,640.94,172,0.00
2025-03-02T02:48:28.791687Z,15089486,15.21,15089486,15.21,901048960,917.80,172,0.00
2025-03-02T02:48:33.794857Z,15089557,14.19,15089557,14.19,901053184,844.26,172,0.00
2025-03-02T02:48:38.961930Z,15089630,14.13,15089630,14.13,901057588,852.32,172,0.00
2025-03-02T02:48:43.992875Z,15089700,13.91,15089700,13.91,901061804,838.01,172,0.00
2025-03-02T02:48:49.010810Z,15089761,12.16,15089761,12.16,901065388,714.24,172,0.00
2025-03-02T02:48:54.117249Z,15089860,19.39,15089860,19.39,901071404,1178.12,172,0.00
2025-03-02T02:48:59.202904Z,15089942,16.12,15089942,16.12,901076460,994.17,172,0.00
2025-03-02T02:49:04.204029Z,15090076,26.79,15090076,26.79,901084332,1574.05,172,0.00
2025-03-02T02:49:09.231229Z,15090209,26.46,15090209,26.46,901092067,1538.63,172,0.00
2025-03-02T02:49:14.351350Z,15090289,15.62,15090289,15.62,901096995,962.48,172,0.00
2025-03-02T02:49:19.352335Z,15090370,16.20,15090370,16.20,901101987,998.20,172,0.00
2025-03-02T02:49:24.390834Z,15090472,20.24,15090472,20.24,901107798,1153.32,173,0.20
2025-03-02T02:49:29.418190Z,15090551,15.71,15090551,15.71,901112725,980.04,173,0.00
2025-03-02T02:49:34.483567Z,15090623,14.21,15090623,14.21,901117205,884.44,173,0.00
2025-03-02T02:49:39.628039Z,15090718,18.47,15090718,18.47,901122701,1068.33,173,0.00
2025-03-02T02:49:44.643659Z,15090780,12.36,15090780,12.36,901126425,742.48,173,0.00
2025-03-02T02:49:49.646191Z,15090861,16.19,15090861,16.19,901131331,980.70,173,0.00
2025-03-02T02:49:54.700574Z,15090980,23.54,15090980,23.54,901138459,1410.26,173,0.00
2025-03-02T02:49:59.999952Z,15091056,14.34,15091056,14.34,901143030,862.55,173,0.00
2025-03-02T02:50:05.052477Z,15091119,12.47,15091119,12.47,901146870,760.02,173,0.00
2025-03-02T02:50:10.072670Z,15091238,23.70,15091238,23.70,901154021,1424.45,173,0.00
2025-03-02T02:50:15.100203Z,15091379,28.05,15091379,28.05,901162066,1600.19,173,0.00
2025-03-02T02:50:20.139223Z,15091476,19.25,15091476,19.25,901167854,1148.64,173,0.00
2025-03-02T02:50:25.495791Z,15091558,15.31,15091558,15.31,901172362,841.58,173,0.00
2025-03-02T02:50:30.526277Z,15091631,14.51,15091631,14.51,901176830,888.18,173,0.00
2025-03-02T02:50:35.537735Z,15091778,29.33,15091778,29.33,901185520,1734.03,173,0.00
2025-03-02T02:50:40.577191Z,15091838,11.91,15091838,11.91,901189092,708.81,173,0.00
2025-03-02T02:50:45.698707Z,15091897,11.52,15091897,11.52,901192804,724.79,173,0.00
2025-03-02T02:50:50.706790Z,15091968,14.18,15091968,14.18,901196888,815.48,173,0.00
2025-03-02T02:50:55.715848Z,15092040,14.37,15092040,14.37,901201318,884.40,173,0.00
2025-03-02T02:51:00.736325Z,15092112,14.34,15092112,14.34,901205571,847.13,173,0.00
2025-03-02T02:51:05.741506Z,15092227,22.98,15092227,22.98,901212483,1380.97,173,0.00
2025-03-02T02:51:10.748377Z,15092346,23.77,15092346,23.77,901219584,1418.25,173,0.00
2025-03-02T02:51:15.763739Z,15092431,16.95,15092431,16.95,901224620,1004.11,173,0.00
2025-03-02T02:51:20.766404Z,15092522,18.19,15092522,18.19,901229995,1074.43,173,0.00
2025-03-02T02:51:25.790409Z,15092540,3.58,15092540,3.58,901230955,191.08,173,0.00
2025-03-02T02:51:30.792466Z,15092540,0.00,15092540,0.00,901230955,0.00,173,0.00
2025-03-02T02:51:35.805247Z,15092540,0.00,15092540,0.00,901230955,0.00,173,0.00
2025-03-02T02:51:40.819679Z,15092540,0.00,15092540,0.00,901230955,0.00,173,0.00
